Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2014-10-06 00:00:00-04:00,22.18658190265604,22.341966688730757,22.068934462093665,22.113330841064453,148204800,0.0,0.0
2014-10-07 00:00:00-04:00,22.07115034151165,22.22431485497384,21.915767279700997,21.92020606994629,168376800,0.0,0.0
2014-10-08 00:00:00-04:00,21.922434054185562,22.444079309977397,21.822543456130344,22.375267028808594,229618800,0.0,0.0
2014-10-09 00:00:00-04:00,22.53952978744652,22.725989530488896,22.333091247050188,22.424100875854492,309506000,0.0,0.0
2014-10-10 00:00:00-04:00,22.35084858266281,22.648296735640507,22.26427775046489,22.35972785949707,265326400,0.0,0.0
2014-10-13 00:00:00-04:00,22.492911852959256,22.59280074576504,22.155506134033203,22.155506134033203,214333600,0.0,0.0
2014-10-14 00:00:00-04:00,22.284247837801274,22.31310420826658,21.88025018354521,21.92020606994629,254754400,0.0,0.0
2014-10-15 00:00:00-04:00,21.747072888191955,22.009005646434318,21.12775725573207,21.651622772216797,403734400,0.0,0.0
2014-10-16 00:00:00-04:00,21.209881737808484,21.691570937856547,21.178805124485926,21.36748504638672,288618000,0.0,0.0
2014-10-17 00:00:00-04:00,21.642741486706324,21.97570674034796,21.489576928095538,21.680477142333984,272718800,0.0,0.0
2014-10-20 00:00:00-04:00,21.824763880279964,22.188805779730504,21.802566533932776,22.144411087036133,310069200,0.0,0.0
2014-10-21 00:00:00-04:00,22.868046444806243,22.868046444806243,22.479587091453077,22.745960235595703,378495600,0.0,0.0
2014-10-22 00:00:00-04:00,22.828092302899577,23.110003774984428,22.77481834741801,22.86138916015625,273052400,0.0,0.0
2014-10-23 00:00:00-04:00,23.103346193196305,23.318663964290355,23.003455615152884,23.26982879638672,284298800,0.0,0.0
2014-10-24 00:00:00-04:00,23.34752026076664,23.41633252791872,23.203234999776388,23.356399536132812,188215600,0.0,0.0
2014-10-27 00:00:00-04:00,23.27426341129415,23.414109856753075,23.240966557920675,23.33197784423828,136750800,0.0,0.0
2014-10-28 00:00:00-04:00,23.396353796828976,23.693801879882812,23.385254280008194,23.693801879882812,192243600,0.0,0.0
2014-10-29 00:00:00-04:00,23.67382538419182,23.833648946605877,23.609451910800125,23.826988220214844,210751600,0.0,0.0
2014-10-30 00:00:00-04:00,23.74263555067752,23.82920635707867,23.507340712104984,23.7470760345459,162619200,0.0,0.0
2014-10-31 00:00:00-04:00,23.9757138181671,23.982372850970464,23.798131706851027,23.973493576049805,178557200,0.0,0.0
2014-11-03 00:00:00-05:00,24.022334678065203,24.48404692675279,23.975719743373038,24.28426742553711,209130400,0.0,0.0
2014-11-04 00:00:00-05:00,24.275382757001488,24.30423913105478,23.911340943881783,24.106679916381836,166297600,0.0,0.0
2014-11-05 00:00:00-05:00,24.21766642446328,24.262062796711817,24.002348676316085,24.164392471313477,149743600,0.0,0.0
2014-11-06 00:00:00-05:00,24.211211655504187,24.253570673815275,24.032861206458026,24.233505249023438,139874000,0.1175,0.0
2014-11-07 00:00:00-05:00,24.24465712745078,24.371732503669303,24.20006993263084,24.302621841430664,134766000,0.0,0.0
2014-11-10 00:00:00-05:00,24.304848548459436,24.373960907433,24.226820111772213,24.26249122619629,108782000,0.0,0.0
2014-11-11 00:00:00-05:00,24.23350067700787,24.46758761702636,24.166619909068185,24.456439971923828,109769200,0.0,0.0
2014-11-12 00:00:00-05:00,24.385104768647906,24.842131102972488,24.38287659985631,24.802001953125,187769600,0.0,0.0
2014-11-13 00:00:00-05:00,24.924614532705316,25.292463018649904,24.880025651969206,25.15201187133789,238091600,0.0,0.0
2014-11-14 00:00:00-05:00,25.225584411822815,25.457441508855272,24.79308158650343,25.455211639404297,176254400,0.0,0.0
2014-11-17 00:00:00-05:00,25.47527980404007,26.146327750866824,25.259030054563848,25.412857055664062,186986800,0.0,0.0
2014-11-18 00:00:00-05:00,25.401706685872,25.79185049619126,25.390559039506066,25.7428035736084,176896000,0.0,0.0
2014-11-19 00:00:00-05:00,25.73612120568695,25.803001995602138,25.370500777961578,25.564456939697266,167476800,0.0,0.0
2014-11-20 00:00:00-05:00,25.617962853646603,26.05269392833775,25.60458533534602,25.930076599121094,173582000,0.0,0.0
2014-11-21 00:00:00-05:00,26.19759920131486,26.21097501583722,25.867648268996795,25.965742111206055,228717200,0.0,0.0
2014-11-24 00:00:00-05:00,26.050466225476775,26.47850942707052,25.99919112055166,26.447298049926758,189803200,0.0,0.0
2014-11-25 00:00:00-05:00,26.545389666386765,26.69698850001755,26.18422728897134,26.217668533325195,275361600,0.0,0.0
2014-11-26 00:00:00-05:00,26.293464296134463,26.55207302632334,26.268940834535684,26.5297794342041,163073200,0.0,0.0
2014-11-28 00:00:00-05:00,26.589977798786645,26.618961005334924,26.317993197289272,26.514179229736328,99257600,0.0,0.0
2014-12-01 00:00:00-05:00,26.48742588131955,26.585519747945543,24.806462835287853,25.65363311767578,335256000,0.0,0.0
2014-12-02 00:00:00-05:00,25.303613536381857,25.805227020583256,25.136409041648054,25.55553436279297,237395600,0.0,0.0
2014-12-03 00:00:00-05:00,25.805228745443372,25.938992009992933,25.662547703138213,25.84535789489746,172253600,0.0,0.0
2014-12-04 00:00:00-05:00,25.809683783503633,26.128487072413556,25.702673864660742,25.74726104736328,168178000,0.0,0.0
2014-12-05 00:00:00-05:00,25.858736688123113,25.878802115606323,25.557768883014035,25.63802719116211,153275600,0.0,0.0
2014-12-08 00:00:00-05:00,25.437372421512418,25.559989710273424,24.884483939752457,25.05837631225586,230659600,0.0,0.0
2014-12-09 00:00:00-05:00,24.565687505161208,25.481968369149815,24.378417566816342,25.44183921813965,240832000,0.0,0.0
2014-12-10 00:00:00-05:00,25.506495501919467,25.604587673357457,24.866658863487167,24.95806312561035,178261200,0.0,0.0
2014-12-11 00:00:00-05:00,25.027168178772005,25.370494930731212,24.82206271464993,24.88448715209961,165606800,0.0,0.0
2014-12-12 00:00:00-05:00,24.625875692840452,24.940220932722283,24.429689714637252,24.463130950927734,224112400,0.0,0.0
2014-12-15 00:00:00-05:00,24.6793857332025,24.880031491377373,23.70959988639827,24.128726959228516,268872400,0.0,0.0
2014-12-16 00:00:00-05:00,23.714060282298288,24.559000658909017,23.68953681668194,23.798776626586914,243162800,0.0,0.0
2014-12-17 00:00:00-05:00,23.881259172988205,24.48765265914763,23.814376700545917,24.39179039001465,213647200,0.0,0.0
2014-12-18 00:00:00-05:00,24.940226152018763,25.114118576049805,24.670469737702362,25.114118576049805,236024800,0.0,0.0
2014-12-19 00:00:00-05:00,25.02717001453014,25.245649608507605,24.89340675482465,24.92015838623047,353719200,0.0,0.0
2014-12-22 00:00:00-05:00,25.004877649063644,25.301385684019344,24.96251862940188,25.178770065307617,180670000,0.0,0.0
2014-12-23 00:00:00-05:00,25.243424497462428,25.26571809329833,25.07176023765208,25.089595794677734,104113600,0.0,0.0
2014-12-24 00:00:00-05:00,25.098512817644462,25.127494321269463,24.971437454223633,24.971437454223633,57918400,0.0,0.0
2014-12-26 00:00:00-05:00,24.991501803233675,25.531014643788982,24.97143807735238,25.412857055664062,134884000,0.0,0.0
2014-12-29 00:00:00-05:00,25.36826619971387,25.58674578746999,25.348200775838748,25.39501953125,110395600,0.0,0.0
2014-12-30 00:00:00-05:00,25.334831039159837,25.39725379349596,24.99373405947138,25.08513832092285,119526000,0.0,0.0
