Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2014-10-06 00:00:00-04:00,74.64613141835413,75.73873778636485,74.07706656648638,74.78270721435547,6058800,0.0,0.0
2014-10-07 00:00:00-04:00,74.4943705199283,76.01187653517327,74.01635820910352,74.53231048583984,9573500,0.0,0.0
2014-10-08 00:00:00-04:00,74.13017655051992,74.7599430213002,72.65061030117042,74.69165802001953,10521000,0.0,0.0
2014-10-09 00:00:00-04:00,74.32746151885863,74.33505067160183,71.85392450786783,72.0208511352539,14844800,0.0,0.0
2014-10-10 00:00:00-04:00,71.39867181779105,72.05878915669696,69.85840381583785,70.61715698242188,13965100,0.0,0.0
2014-10-13 00:00:00-04:00,70.43504001244615,71.49729533451573,68.84924328554514,68.993408203125,13965300,0.0,0.0
2014-10-14 00:00:00-04:00,69.12238796794631,70.19981569562617,66.92959255209178,67.4986572265625,14772500,0.0,0.0
2014-10-15 00:00:00-04:00,66.69441246586084,68.12086650542336,65.40452845531989,67.6883773803711,18304100,0.0,0.0
2014-10-16 00:00:00-04:00,65.82182024105991,69.21344694799294,65.25275551275104,68.77336883544922,15422000,0.0,0.0
2014-10-17 00:00:00-04:00,73.83426628104728,74.69166103502643,70.62474373710977,71.30003356933594,17948500,0.0,0.0
2014-10-20 00:00:00-04:00,71.71734401397453,72.03602473125333,71.13310664514628,71.77804565429688,8209900,0.0,0.0
2014-10-21 00:00:00-04:00,73.56869051178269,74.16810607910156,72.58989844278044,74.16810607910156,9180700,0.0,0.0
2014-10-22 00:00:00-04:00,74.49436584209815,74.85856980997042,72.78717168214982,72.83269500732422,8312300,0.0,0.0
2014-10-23 00:00:00-04:00,74.51712900543333,75.42004689841467,73.65215107674523,74.55506896972656,7767700,0.0,0.0
2014-10-24 00:00:00-04:00,74.50954540431694,74.50954540431694,73.05274097263619,73.78114318847656,7489500,0.0,0.0
2014-10-27 00:00:00-04:00,72.31677194637976,72.31677194637976,70.14673714202306,70.95860290527344,15256800,0.0,0.0
2014-10-28 00:00:00-04:00,71.49729333815685,73.40934823343275,70.97375194794382,73.22724914550781,8323400,0.0,0.0
2014-10-29 00:00:00-04:00,74.25915138576345,74.85856689546706,73.18171782503676,73.91012573242188,7375200,0.0,0.0
2014-10-30 00:00:00-04:00,73.5079918534598,74.28951234113124,72.8630529322942,74.06947326660156,5104700,0.0,0.0
2014-10-31 00:00:00-04:00,73.44728538198679,74.96479123046728,73.2500080008132,74.85856628417969,8293900,0.0,0.0
2014-11-03 00:00:00-05:00,74.37299318948148,75.25314976381794,72.96171742899627,73.23486328125,7732700,0.0,0.0
2014-11-04 00:00:00-05:00,72.4760898159057,72.4760898159057,70.89788784905055,71.4441909790039,9568200,0.0,0.0
2014-11-05 00:00:00-05:00,71.76286772380955,73.7128629086198,71.43660366772876,73.32589721679688,7443600,0.0,0.0
2014-11-06 00:00:00-05:00,72.46091292491607,73.65974407780887,71.39865754626204,73.58386993408203,9507500,0.0,0.0
2014-11-07 00:00:00-05:00,73.89496520616512,75.82219880769311,73.80391274863462,74.91169738769531,7826000,0.0,0.0
2014-11-10 00:00:00-05:00,75.45800101550817,76.28504498729549,74.4943870293552,74.57785034179688,7972900,0.0,0.0
2014-11-11 00:00:00-05:00,74.63854770932356,74.7295943803515,73.40936555100346,74.6309585571289,6111500,0.0,0.0
2014-11-12 00:00:00-05:00,74.16811662096833,75.64009950914412,73.78115091337872,73.9253158569336,6683300,0.0,0.0
2014-11-13 00:00:00-05:00,73.30311914567969,73.95564711180832,70.3515707869742,71.96771240234375,18117300,0.0,0.0
2014-11-14 00:00:00-05:00,73.03758595221477,73.48524756954149,71.6414770291876,72.32435607910156,11825000,0.0,0.0
2014-11-17 00:00:00-05:00,72.27124616505836,73.2196877157809,72.03603451290407,72.5595703125,8499600,0.0,0.0
2014-11-18 00:00:00-05:00,73.34864190445367,73.34864190445367,72.04358598222127,72.29397583007812,5971400,0.0,0.0
2014-11-19 00:00:00-05:00,72.17260306182526,72.65061547128778,71.26968494401325,72.08155059814453,6553200,0.0,0.0
2014-11-20 00:00:00-05:00,72.08153238937497,73.02997360502464,71.82355915735464,72.9465103149414,8198700,0.0,0.0
2014-11-21 00:00:00-05:00,74.4184927025118,74.92685580320013,73.44728982692041,74.2591552734375,9293900,0.0,0.0
2014-11-24 00:00:00-05:00,74.89651141883587,75.27588793648096,74.33503579359248,74.69923400878906,10324700,0.0,0.0
2014-11-25 00:00:00-05:00,74.97239865409657,75.13173612466723,72.11949091126867,72.2332992553711,10729600,0.0,0.0
2014-11-26 00:00:00-05:00,71.95253727566939,72.0132388956202,70.03289340811921,70.41985321044922,9882600,0.0,0.0
2014-11-28 00:00:00-05:00,65.48037373346473,65.76869773452619,63.16617520907382,65.21480560302734,18876100,0.0,0.0
2014-12-01 00:00:00-05:00,64.43728024682993,65.42064889361691,63.01178159349353,64.67359161376953,18083200,0.4,0.0
2014-12-02 00:00:00-05:00,64.84128595061232,65.63407925755021,63.90365948721567,64.9632568359375,13759400,0.0,0.0
2014-12-03 00:00:00-05:00,65.3825251887962,66.44974727825317,64.87178514131998,66.13720703125,11464800,0.0,0.0
2014-12-04 00:00:00-05:00,65.61882943250797,67.20441589240558,65.1004648519988,66.64793395996094,9000100,0.0,0.0
2014-12-05 00:00:00-05:00,66.4802425875082,67.2044317337477,65.55785944898197,66.44213104248047,8983600,0.0,0.0
2014-12-08 00:00:00-05:00,65.58837144571575,65.6950931085787,63.96467258996272,64.193359375,11306800,0.0,0.0
2014-12-09 00:00:00-05:00,63.50726687462545,65.19957529038346,63.19472662459307,65.15383911132812,10595600,0.0,0.0
2014-12-10 00:00:00-05:00,64.02561409957018,64.07897489921173,62.60773477664779,63.40052795410156,11166500,0.0,0.0
2014-12-11 00:00:00-05:00,63.232837717292576,64.94801421033912,63.08037991093433,63.27857971191406,12332600,0.0,0.0
2014-12-12 00:00:00-05:00,62.54676546512783,63.15660244495302,60.77822833661848,60.984046936035156,17708800,0.0,0.0
2014-12-15 00:00:00-05:00,61.16699341664544,62.37905429387142,60.862072038885394,60.907814025878906,11164500,0.0,0.0
2014-12-16 00:00:00-05:00,60.12265061383367,63.58349604714468,59.8177292096505,61.12888717651367,16034600,0.0,0.0
2014-12-17 00:00:00-05:00,61.87595171056347,64.36105383336854,61.17463640244947,63.17948532104492,13900600,0.0,0.0
2014-12-18 00:00:00-05:00,64.98613176669434,65.19195038749056,62.56201541654441,64.20858764648438,13255300,0.0,0.0
2014-12-19 00:00:00-05:00,64.26956090799088,66.86900871257774,64.0484930388938,66.71654510498047,15493800,0.0,0.0
2014-12-22 00:00:00-05:00,66.57932452179803,66.92998787843801,65.48161572950855,66.12957000732422,10563800,0.0,0.0
2014-12-23 00:00:00-05:00,66.39640268517451,66.84616320967503,65.75607276460363,66.5641098022461,8377900,0.0,0.0
2014-12-24 00:00:00-05:00,66.13720380513209,66.80802626092081,65.25293228914984,66.36589050292969,3624100,0.0,0.0
2014-12-26 00:00:00-05:00,66.73945183133165,67.10535303773595,65.95427695180385,66.41928100585938,4835500,0.0,0.0
2014-12-29 00:00:00-05:00,66.62509246480413,67.151076072904,65.98475675526063,66.58697509765625,5872800,0.0,0.0
2014-12-30 00:00:00-05:00,66.3658950976069,66.47261672714616,65.59597560105831,65.89327239990234,6116200,0.0,0.0
2014-12-31 00:00:00-05:00,65.34441223001414,65.88564499014048,64.64309703232021,65.10810089111328,5346800,0.0,0.0
2015-01-02 00:00:00-05:00,64.65071825777156,65.71031572865405,64.50588508461504,65.3062973022461,5500800,0.0,0.0
2015-01-05 00:00:00-05:00,64.33818360612453,64.33818360612453,62.958415312197175,63.53776550292969,10039400,0.0,0.0
2015-01-06 00:00:00-05:00,63.22523115650411,63.545396101467006,61.48718623711276,62.295223236083984,9758400,0.0,0.0
2015-01-07 00:00:00-05:00,62.92792949845881,63.01178304657619,61.38807872020617,62.287593841552734,7951600,0.0,0.0
2015-01-08 00:00:00-05:00,62.882176783333435,63.49201960828926,62.462914930081986,63.042259216308594,7911600,0.0,0.0
2015-01-09 00:00:00-05:00,63.48438049108361,63.55299055578811,61.4261716042028,61.91404342651367,7652400,0.0,0.0
2015-01-12 00:00:00-05:00,60.32084647966516,60.32084647966516,58.491329628826215,59.49756622314453,13257100,0.0,0.0
2015-01-13 00:00:00-05:00,59.45945895840813,60.221759714285156,58.7200262946645,59.291751861572266,11931600,0.0,0.0
2015-01-14 00:00:00-05:00,57.92721805869745,59.88633026975131,57.62992130488749,59.75674057006836,12226700,0.0,0.0
2015-01-15 00:00:00-05:00,60.02356286701663,60.34373362044718,58.26264989466938,58.41510772705078,10918900,0.0,0.0
2015-01-16 00:00:00-05:00,59.06306428476142,62.14275417674067,59.05543964886093,61.997920989990234,17587500,0.0,0.0
2015-01-20 00:00:00-05:00,61.27372560762506,61.70061793656429,60.145523875746676,61.34996032714844,10948600,0.0,0.0
2015-01-21 00:00:00-05:00,61.30422411112371,62.99653268436,60.67913773699881,62.66874313354492,9178800,0.0,0.0
